total_loan,year_of_loan,interest,monthly_payment,house_exist,censor_status,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault
7636.363636,3.0,11.151,280.57,1.0,0.0,0.0,665.0,40.0,8.858181818,0.0,730.0,851.6666667,10.0,0.0,0.0,8666.0,38.76923077,1.0,0.0,0.0,1.0,4.0,0.0,3.0,19.0,9.0,3.0,811.0,162.2,0.0
33297.72727,3.0,14.278,949.06,0.0,0.0,4.0,97.0,12.0,39.56727273,0.0,695.4545455,753.4090909,13.0,0.0,0.0,82474.61538,74.9,0.0,0.0,4.0,1.0,5.0,0.0,15.0,12.0,5.0,0.0,0.0,0.0,0.0
22454.54545,3.0,10.341,626.46,0.0,0.0,4.0,95.0,13.0,24.1,0.0,645.4545455,699.2424242,21.0,0.0,0.0,46258.15385,38.12307692,0.0,0.0,4.0,1.0,17.0,0.0,4.0,28.0,17.0,0.0,0.0,0.0,0.0
17454.54545,3.0,10.341,527.55,1.0,0.0,0.0,109.0,21.0,43.30909091,0.0,618.1818182,669.6969697,11.0,0.0,0.0,12401.84615,45.76923077,0.0,1.0,0.0,1.0,7.0,0.0,12.0,22.0,13.0,0.0,0.0,0.0,0.0
5236.363636,3.0,11.539,155.99,1.0,1.0,10.0,428.0,9.0,21.55636364,4.0,720.0,900.0,8.0,0.0,0.0,3657.230769,54.46153846,1.0,0.0,11.0,1.0,3.0,0.0,32.0,12.0,7.0,2.0,1323.0,264.6,0.0
19247.72727,5.0,32.989,760.97,1.0,1.0,3.0,324.0,10.0,16.06090909,0.0,758.1818182,821.3636364,12.0,0.0,0.0,11418.46154,33.04615385,1.0,0.0,3.0,1.0,3.0,0.0,5.0,11.0,5.0,4.0,8020.0,2406.0,0.0
28363.63636,3.0,11.565,806.93,2.0,1.0,0.0,390.0,13.0,11.63454545,2.0,758.1818182,884.5454545,19.0,0.0,0.0,23449.84615,27.78461538,0.0,0.0,0.0,1.0,7.0,0.0,5.0,23.0,17.0,3.0,11644.0,1164.4,0.0
13954.54545,3.0,9.675,500.73,1.0,0.0,0.0,701.0,30.0,19.00909091,0.0,668.1818182,779.5454545,21.0,0.0,0.0,7740.923077,21.75384615,0.0,0.0,0.0,1.0,6.0,0.0,8.0,19.0,7.0,1.0,6510.0,0.0,0.0
12272.72727,3.0,7.931,464.6,0.0,1.0,8.0,720.0,0.0,0.72,1.0,631.8181818,684.469697,5.0,1.0,1.0,1298.0,7.538461538,0.0,0.0,9.0,1.0,2.0,0.0,3.0,16.0,12.0,1.0,7306.0,2191.8,0.0
17090.90909,5.0,22.041,546.2,0.0,0.0,0.0,488.0,24.0,19.80818182,0.0,725.4545455,785.9090909,9.0,0.0,0.0,7337.538462,67.29230769,0.0,0.0,0.0,1.0,4.0,0.0,6.0,14.0,6.0,2.0,5811.0,0.0,0.0
5000.0,3.0,20.889,183.26,2.0,2.0,5.0,494.0,19.0,9.872727273,1.0,680.0,736.6666667,7.0,1.0,1.0,1177.846154,14.7,0.0,0.0,6.0,1.0,2.0,0.0,4.0,3.0,1.0,0.0,158.0,0.0,0.0
6795.454545,3.0,27.214,227.83,0.0,1.0,0.0,521.0,24.0,17.89,0.0,540.0,585.0,12.0,0.0,0.0,22178.07692,81.84615385,1.0,0.0,0.0,1.0,8.0,0.0,4.0,14.0,6.0,3.0,2706.0,811.8,0.0
16363.63636,3.0,7.337,460.9,1.0,1.0,0.0,186.0,9.0,15.29181818,0.0,735.0,918.75,29.0,1.0,1.0,12229.61538,12.70769231,0.0,0.0,0.0,1.0,16.0,0.0,5.0,65.0,18.0,1.0,2293.0,687.9,0.0
13090.90909,3.0,17.38,560.94,1.0,0.0,0.0,160.0,4.0,13.7,0.0,725.4545455,846.3636364,13.0,0.0,0.0,11777.30769,69.56923077,0.0,0.0,43940.0,1.0,10.0,0.0,8.0,25.0,16.0,2.0,4944.0,0.0,0.0
13636.36364,3.0,19.789,542.22,1.0,2.0,7.0,140.0,8.0,9.229090909,0.0,544.0909091,589.4318182,4.0,1.0,1.0,13.0,0.461538462,0.0,0.0,8.0,1.0,1.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0
9090.909091,5.0,15.291,248.48,1.0,1.0,0.0,591.0,40.0,21.85454545,0.0,560.4545455,700.5681818,9.0,0.0,0.0,5522.769231,44.15384615,0.0,0.0,0.0,1.0,4.0,0.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0
9545.454545,3.0,14.289,294.78,1.0,2.0,4.0,2.0,2.0,8.803636364,0.0,736.3636364,859.0909091,7.0,1.0,1.0,5312.461538,34.15384615,1.0,0.0,4.0,1.0,7.0,0.0014220083132793699,0.0,35.0,17.0,0.0,3540.0,0.0,0.0
19636.36364,5.0,21.699,518.98,0.0,2.0,0.0,371.0,7.0,41.31,0.0,730.9090909,852.7272727,12.0,0.0,0.0,29433.38462,59.98461538,0.0,0.0,0.0,1.0,8.0,0.0,7.0,11.0,4.0,4.0,1334.0,133.4,0.0
13477.27273,3.0,18.55,540.06,1.0,1.0,5.0,4.0,3.0,1.480909091,1.0,589.0909091,736.3636364,9.0,0.0,0.0,4368.0,17.4,1.0,0.0,6.0,1.0,4.0,0.0,0.0,9.0,5.0,1.0,3012.0,0.0,0.0
28000.0,3.0,10.026,918.55,0.0,2.0,4.0,786.0,5.0,27.67909091,0.0,560.4545455,607.1590909,12.0,0.0,0.0,42036.0,74.12307692,1.0,0.0,708.0,1.0,8.0,0.0,6.0,13.0,10.0,3.0,1660.0,332.0,0.0
7636.363636,3.0,9.44,224.04,2.0,0.0,2.0,408.0,14.0,20.42181818,0.0,679.0909091,848.8636364,8.0,0.0,0.0,334.9230769,0.861538462,1.0,0.0,5.0,1.0,2.0,0.0,2.0,9.0,5.0,3.0,1088.0,0.0,0.0
35000.0,5.0,17.091,907.73,0.0,1.0,0.0,616.0,0.0,13.14545455,0.0,650.0,704.1666667,14.0,0.0,0.0,22487.0,68.06153846,1.0,0.0,0.0,1.0,7.0,0.0,12.0,24.0,13.0,1.0,1404.0,140.4,0.0
9454.545455,3.0,14.08,273.74,1.0,2.0,0.0,377.0,11.0,22.13181818,1.0,609.0909091,710.6060606,30.0,0.0,0.0,6752.307692,18.46153846,0.0,0.0,0.0,1.0,22.0,0.0014220083132793699,9.0,31.0,13.0,1.0,992.0,99.2,0.0
13090.90909,3.0,11.241,401.39,0.0,0.0,4.0,134.0,8.0,26.28,0.0,741.8181818,803.6363636,11.0,0.0,0.0,51665.76923,60.9,0.0,0.0,4.0,1.0,8.0,0.0,6.0,24.0,8.0,3.0,3483.0,1044.9,0.0
30545.45455,3.0,14.031,978.74,0.0,2.0,0.0,686.0,37.0,28.07,0.0,690.0,747.5,16.0,0.0,0.0,39081.23077,99.29230769,0.0,0.0,0.0,1.0,7.0,0.0,19.0,14.0,10.0,3.0,11217.0,3365.1,0.0
21818.18182,3.0,8.253,765.1,0.0,1.0,0.0,38.0,21.0,11.03,0.0,690.0,805.0,12.0,0.0,0.0,47191.84615,58.8,0.0,0.0,0.0,1.0,7.0,0.0,1.0,17.0,12.0,2.0,2715.0,543.0,0.0
20209.09091,3.0,9.891,559.76,0.0,0.0,0.0,121.0,14.0,21.6,0.0,636.3636364,689.3939394,16.0,0.0,0.0,28807.69231,47.07692308,0.0,0.0,0.0,1.0,11.0,0.0,3.0,18.0,3.0,3.0,5433.0,0.0,0.0
37818.18182,5.0,14.418,778.52,0.0,0.0,4.0,171.0,8.0,37.68,1.0,663.6363636,774.2424242,11.0,1.0,1.0,4125.0,18.4,0.0,1.0,4.0,1.0,3.0,0.0,14.0,8.0,3.0,0.0,0.0,0.0,0.0
7200.0,3.0,4.788,216.83,0.0,0.0,0.0,162.0,2.0,17.56363636,0.0,597.2727273,696.8181818,14.0,0.0,0.0,12699.0,20.5,0.0,0.0,0.0,1.0,8.0,0.0,31.0,26.0,12.0,3.0,2528.0,0.0,0.0
14400.0,3.0,9.576,468.99,0.0,1.0,0.0,424.0,24.0,40.75636364,0.0,618.1818182,669.6969697,14.0,2.0,0.0,12072.0,37.3,0.0,0.0,0.0,1.0,4.0,0.0,7.0,26.0,16.0,3.0,3746.0,0.0,1.0
16000.0,3.0,12.089,523.75,0.0,1.0,2.0,204.0,24.0,10.12909091,0.0,631.8181818,789.7727273,10.0,0.0,0.0,35313.46154,76.7,1.0,0.0,5.0,1.0,7.0,0.0,3.0,12.0,10.0,3.0,1596.0,0.0,0.0
18909.09091,3.0,21.45,606.51,2.0,0.0,0.0,167.0,8.0,23.6,0.0,725.4545455,906.8181818,8.0,0.0,0.0,154521.2308,101.8846154,0.0,0.0,0.0,1.0,7.0,0.0,3.0,14.0,6.0,2.0,4083.0,0.0,0.0
12272.72727,3.0,15.906,516.03,1.0,1.0,0.0,38.0,21.0,25.01454545,0.0,741.8181818,927.2727273,24.0,0.0,0.0,12763.84615,29.81538462,1.0,0.0,0.0,1.0,8.0,0.0,8.0,29.0,16.0,3.0,4570.0,1371.0,0.0
6500.0,3.0,13.65,187.05,0.0,1.0,0.0,144.0,5.0,6.782727273,0.0,609.0909091,761.3636364,11.0,0.0,0.0,8019.230769,42.0,1.0,0.0,0.0,1.0,5.0,0.0,3.0,23.0,12.0,2.0,561.0,168.3,0.0
8000.0,3.0,10.923,257.88,2.0,1.0,0.0,698.0,35.0,7.036363636,0.0,613.6363636,767.0454545,8.0,1.0,1.0,4635.0,37.61538462,0.0,0.0,0.0,1.0,4.0,0.0,6.0,19.0,10.0,3.0,2582.0,774.6,0.0
33829.54545,5.0,17.721,473.14,0.0,2.0,1.0,171.0,8.0,18.10909091,1.0,685.0,799.1666667,8.0,0.0,0.0,66958.0,80.42307692,1.0,0.0,2091.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,3.0,7052.0,1410.4,0.0
8727.272727,3.0,13.014,275.22,1.0,1.0,5.0,116.0,14.0,34.56,0.0,576.8181818,624.8863636,32.0,0.0,0.0,20612.30769,75.16923077,1.0,0.0,6.0,1.0,7.0,0.0,42.0,28.0,22.0,2.0,2596.0,519.2,0.0
11818.18182,3.0,10.99,327.34,0.0,2.0,5.0,549.0,8.0,24.72,3.0,564.5454545,658.6363636,14.0,0.0,0.0,10252.0,65.7,1.0,0.0,6.0,1.0,5.0,0.0,18.0,22.0,8.0,0.0,1831.0,0.0,0.0
5500.0,3.0,5.337,183.87,1.0,0.0,0.0,62.0,13.0,22.38545455,0.0,636.3636364,795.4545455,16.0,0.0,0.0,8931.923077,35.53846154,0.0,0.0,0.0,1.0,7.0,0.0,9.0,18.0,8.0,3.0,165.0,0.0,0.0
5236.363636,3.0,6.99,197.59,0.0,2.0,7.0,197.0,4.0,12.55090909,0.0,715.0,774.5833333,8.0,0.0,0.0,8826.923077,33.06153846,0.0,0.0,8.0,1.0,3.0,0.0,5.0,12.0,5.0,3.0,1335.0,133.5,0.0
17500.0,3.0,16.32,618.02,2.0,2.0,5.0,156.0,18.0,19.07272727,0.0,685.0,856.25,4.0,0.0,0.0,24802.0,96.9,1.0,0.0,12479.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,3.0,7748.0,0.0,0.0
9090.909091,3.0,5.852,301.15,0.0,0.0,0.0,63.0,14.0,13.60636364,0.0,736.3636364,920.4545455,10.0,0.0,0.0,2187.692308,6.6,0.0,0.0,0.0,1.0,4.0,0.0,6.0,8.0,1.0,2.0,2074.0,414.8,0.0
21218.18182,5.0,26.57,588.93,1.0,1.0,1.0,116.0,14.0,38.78181818,0.0,660.0,770.0,9.0,0.0,0.0,10661.53846,84.0,0.0,0.0,1.0,1.0,5.0,0.0,18.0,7.0,3.0,0.0,0.0,0.0,0.0
12218.18182,3.0,10.91,366.2,0.0,1.0,0.0,504.0,11.0,24.33272727,0.0,660.0,770.0,14.0,1.0,1.0,23829.23077,78.5,1.0,0.0,0.0,1.0,10.0,0.0,9.0,15.0,5.0,3.0,3318.0,663.6,0.0
24545.45455,3.0,7.59,934.43,2.0,1.0,0.0,70.0,32.0,18.37090909,0.0,700.0,816.6666667,16.0,0.0,0.0,40196.53846,48.0,1.0,0.0,0.0,1.0,9.0,0.0,5.0,14.0,10.0,0.0,0.0,0.0,0.0
21818.18182,5.0,17.091,622.45,1.0,2.0,0.0,17.0,13.0,8.881818182,1.0,544.0909091,680.1136364,11.0,0.0,0.0,11043.69231,82.5,1.0,1.0,0.0,1.0,4.0,0.0,11.0,7.0,4.0,0.0,10447.0,1044.7,0.0
8181.818182,3.0,13.739,301.04,0.0,0.0,0.0,79.0,2.0,21.39,0.0,741.8181818,865.4545455,18.0,0.0,0.0,4970.769231,15.69230769,0.0,0.0,0.0,1.0,6.0,0.0,19.0,7.0,6.0,3.0,4172.0,834.4,0.0
8000.0,3.0,9.17,255.04,0.0,0.0,4.0,397.0,35.0,18.49,0.0,710.0,828.3333333,7.0,0.0,0.0,35751.92308,80.58461538,0.0,0.0,4.0,1.0,4.0,0.0,11.0,10.0,10.0,3.0,1948.0,194.8,0.0
19090.90909,3.0,8.679,657.0,0.0,0.0,4.0,61.0,31.0,7.210909091,0.0,650.0,704.1666667,13.0,0.0,0.0,9286.0,27.32307692,0.0,0.0,4.0,1.0,7.0,0.0,10.0,11.0,5.0,3.0,4318.0,863.6,0.0
10909.09091,3.0,9.441,324.98,0.0,1.0,0.0,112.0,23.0,9.23,0.0,540.0,585.0,4.0,0.0,0.0,2783.846154,92.3,1.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,3784.0,1135.2,0.0
18181.81818,5.0,8.991,424.85,1.0,1.0,0.0,51.0,13.0,15.53454545,0.0,730.0,851.6666667,6.0,0.0,0.0,3076.615385,50.65384615,0.0,0.0,0.0,1.0,2.0,0.0,3.0,8.0,5.0,5.0,9841.0,2952.3,0.0
28363.63636,3.0,12.705,792.0,1.0,2.0,4.0,136.0,8.0,3.95,0.0,544.0909091,589.4318182,5.0,0.0,0.0,19447.0,72.7,1.0,0.0,8634.0,1.0,3.0,0.0,2.0,13.0,9.0,3.0,8560.0,0.0,0.0
6545.454545,3.0,7.777,247.28,1.0,0.0,0.0,82.0,34.0,10.08,0.0,681.8181818,852.2727273,17.0,0.0,0.0,10480.0,17.65384615,0.0,0.0,0.0,1.0,9.0,0.0,17.0,33.0,24.0,3.0,68.0,13.6,0.0
9163.636364,3.0,6.615,347.62,2.0,2.0,4.0,539.0,42.0,8.69,0.0,704.5454545,763.2575758,6.0,0.0,0.0,20096.0,51.0,0.0,0.0,4.0,1.0,2.0,0.0,9.0,9.0,6.0,2.0,766.0,76.6,0.0
21818.18182,3.0,6.39,611.98,2.0,1.0,4.0,366.0,44.0,17.22727273,0.0,785.4545455,916.3636364,15.0,0.0,0.0,27121.23077,38.58461538,0.0,0.0,4.0,1.0,5.0,0.0,3.0,17.0,13.0,1.0,1826.0,0.0,0.0
11500.0,3.0,12.681,393.55,1.0,0.0,0.0,230.0,2.0,16.75454545,0.0,758.1818182,884.5454545,14.0,0.0,0.0,10476.0,40.24615385,1.0,0.0,191.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,0.0,5207.0,0.0,0.0
28636.36364,5.0,20.49,936.86,0.0,1.0,0.0,97.0,12.0,19.46363636,0.0,654.5454545,818.1818182,24.0,0.0,0.0,51058.84615,56.19230769,0.0,0.0,0.0,1.0,13.0,0.0,8.0,32.0,18.0,5.0,14688.0,0.0,0.0
15000.0,3.0,4.788,451.73,0.0,0.0,4.0,360.0,0.0,14.88,0.0,560.4545455,607.1590909,13.0,0.0,0.0,19760.46154,46.96153846,0.0,0.0,4.0,1.0,7.0,0.0,16.0,12.0,8.0,3.0,7117.0,711.7,0.0
9090.909091,3.0,10.681,321.32,0.0,0.0,0.0,467.0,5.0,21.18181818,1.0,597.2727273,696.8181818,13.0,0.0,0.0,10944.23077,25.84615385,1.0,0.0,0.0,1.0,4.0,0.0,5.0,20.0,10.0,3.0,462.0,0.0,0.0
20000.0,3.0,11.858,652.7,0.0,1.0,0.0,304.0,8.0,8.745454545,1.0,670.0,837.5,17.0,0.0,0.0,15088.76923,51.80769231,1.0,0.0,0.0,1.0,9.0,0.0,12.0,27.0,16.0,0.0,0.0,0.0,0.0
10909.09091,3.0,14.135,403.47,1.0,0.0,4.0,390.0,13.0,5.710909091,0.0,730.9090909,913.6363636,14.0,0.0,0.0,14379.0,45.78461538,1.0,0.0,4.0,1.0,8.0,0.0,0.0,25.0,10.0,1.0,4710.0,0.0,0.0
10909.09091,5.0,16.695,256.94,0.0,1.0,4.0,167.0,8.0,17.18,0.0,747.2727273,934.0909091,21.0,0.0,0.0,11031.92308,36.9,1.0,0.0,60419.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,5.0,621.0,124.2,0.0
14181.81818,5.0,13.99,302.42,0.0,0.0,0.0,89.0,3.0,18.87,0.0,695.0,752.9166667,14.0,0.0,0.0,13303.84615,34.89230769,0.0,0.0,0.0,1.0,6.0,0.0,10.0,34.0,21.0,2.0,535.0,53.5,0.0
3000.0,3.0,10.908,99.82,2.0,1.0,2.0,35.0,14.0,3.501818182,0.0,613.6363636,767.0454545,5.0,0.0,0.0,8925.0,80.87692308,1.0,0.0,5.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,1.0,272.0,0.0,0.0
31800.0,3.0,11.466,978.54,0.0,0.0,0.0,176.0,3.0,18.56363636,0.0,736.3636364,797.7272727,12.0,0.0,0.0,54336.15385,108.4615385,1.0,0.0,0.0,1.0,6.0,0.0,19.0,19.0,9.0,2.0,10040.0,3012.0,0.0
7272.727273,3.0,7.9,250.33,2.0,1.0,0.0,787.0,14.0,14.44909091,1.0,785.4545455,916.3636364,5.0,0.0,0.0,521.5384615,3.346153846,1.0,0.0,57970.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,3.0,3248.0,974.4,0.0
13636.36364,3.0,14.931,531.74,1.0,1.0,0.0,143.0,8.0,17.60727273,0.0,763.6363636,890.9090909,14.0,1.0,1.0,5888.076923,33.06153846,1.0,0.0,0.0,1.0,6.0,0.0,3.0,17.0,10.0,1.0,4158.0,0.0,0.0
5318.181818,3.0,5.32,195.75,2.0,0.0,4.0,423.0,4.0,20.34545455,0.0,731.8181818,853.7878788,23.0,0.0,0.0,2343.384615,3.230769231,0.0,0.0,4.0,1.0,4.0,0.0,7.0,28.0,16.0,3.0,2874.0,287.4,0.0
11818.18182,5.0,22.491,293.46,0.0,2.0,5.0,9.0,7.0,9.027272727,0.0,665.0,831.25,9.0,0.0,0.0,15480.0,89.4,0.0,0.0,6.0,1.0,8.0,0.0,0.0,11.0,6.0,5.0,2951.0,885.3,0.0
10909.09091,5.0,19.665,330.41,0.0,1.0,4.0,249.0,47.0,11.24181818,0.0,613.6363636,715.9090909,28.0,0.0,0.0,19047.0,56.07692308,0.0,0.0,4.0,1.0,10.0,0.0,19.0,15.0,7.0,3.0,4174.0,834.8,0.0
20800.0,3.0,13.783,589.01,0.0,1.0,0.0,401.0,24.0,8.222727273,0.0,735.0,918.75,24.0,0.0,0.0,54981.23077,67.84615385,1.0,0.0,26.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,2.0,6738.0,1347.6,0.0
10000.0,5.0,13.59,230.57,0.0,1.0,4.0,36.0,13.0,25.86,0.0,568.6363636,710.7954545,28.0,0.0,0.0,24939.38462,40.38461538,0.0,0.0,4.0,1.0,10.0,0.0,21.0,25.0,14.0,0.0,0.0,0.0,0.0
16363.63636,3.0,11.241,501.74,0.0,1.0,0.0,139.0,8.0,6.709090909,0.0,631.8181818,737.1212121,8.0,0.0,0.0,10519.38462,57.93846154,0.0,0.0,0.0,1.0,6.0,0.0,5.0,9.0,3.0,1.0,6911.0,1382.2,0.0
10636.36364,5.0,14.46,305.6,1.0,1.0,0.0,425.0,44.0,11.31545455,0.0,690.0,805.0,6.0,0.0,0.0,6914.0,57.1,0.0,0.0,0.0,1.0,4.0,0.0,15.0,5.0,1.0,2.0,793.0,237.9,0.0
4000.0,3.0,12.87,134.53,1.0,0.0,0.0,31.0,2.0,8.599090909,0.0,636.3636364,689.3939394,8.0,0.0,0.0,5782.0,88.98461538,1.0,0.0,193.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,0.0,1184.0,0.0,0.0
9090.909091,3.0,7.551,315.17,0.0,1.0,0.0,466.0,36.0,14.05,0.0,670.0,837.5,8.0,1.0,0.0,16221.23077,106.9384615,0.0,0.0,2.0,1.0,6.0,0.0,2.0,8.0,8.0,3.0,4613.0,0.0,0.0
16363.63636,3.0,16.324,518.81,2.0,2.0,2.0,614.0,3.0,17.57272727,0.0,576.8181818,721.0227273,17.0,0.0,0.0,10979.0,39.63076923,1.0,0.0,1317.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,3.0,1405.0,421.5,0.0
2454.545455,3.0,11.05,98.29,0.0,0.0,4.0,235.0,8.0,9.16,0.0,700.0,875.0,5.0,0.0,0.0,13967.30769,93.11538462,0.0,0.0,4.0,1.0,2.0,0.0,9.0,9.0,5.0,3.0,579.0,115.8,0.0
6545.454545,3.0,14.355,269.75,0.0,0.0,2.0,121.0,14.0,18.17272727,0.0,812.7272727,948.1818182,11.0,0.0,0.0,18528.0,52.15384615,0.0,0.0,34344.0,1.0,4.0,0.0,22.0,18.0,9.0,1.0,234.0,23.4,0.0
9600.0,3.0,14.663,324.99,1.0,2.0,5.0,469.0,27.0,20.09,0.0,725.4545455,906.8181818,8.0,0.0,0.0,11117.07692,88.95384615,0.0,0.0,6.0,1.0,5.0,0.0,8.0,8.0,3.0,0.0,1825.0,547.5,0.0
6681.818182,3.0,16.841,213.26,0.0,1.0,5.0,334.0,0.0,26.30181818,2.0,665.0,831.25,14.0,0.0,0.0,3940.615385,34.89230769,1.0,0.0,6.0,1.0,8.0,0.0,11.0,21.0,17.0,3.0,2148.0,644.4,0.0
4000.0,3.0,12.231,135.92,1.0,1.0,0.0,505.0,10.0,20.68,1.0,680.0,736.6666667,7.0,0.0,0.0,8931.0,57.23076923,0.0,0.0,0.0,1.0,2.0,0.0,5.0,8.0,5.0,0.0,1478.0,147.8,0.0
1200.0,3.0,11.99,39.86,0.0,2.0,0.0,79.0,2.0,20.80363636,2.0,552.2727273,598.2954545,17.0,0.0,0.0,4378.769231,14.19230769,0.0,0.0,0.0,1.0,3.0,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0
6363.636364,3.0,16.686,254.97,0.0,2.0,0.0,89.0,3.0,22.05454545,0.0,552.2727273,598.2954545,8.0,0.0,0.0,4540.0,45.57692308,1.0,0.0,0.0,1.0,4.0,0.0,3.0,8.0,4.0,3.0,386.0,115.8,0.0
1818.181818,3.0,7.282,61.41,1.0,1.0,4.0,17.0,13.0,8.050909091,0.0,769.0909091,961.3636364,7.0,0.0,0.0,2425.846154,37.29230769,0.0,0.0,388.0,1.0,5.0,0.0,17.0,13.0,8.0,0.0,224.0,22.4,0.0
35000.0,3.0,16.49,1238.98,0.0,1.0,0.0,19.0,14.0,19.76727273,0.0,572.7272727,620.4545455,20.0,0.0,0.0,69874.61538,75.0,1.0,0.0,0.0,1.0,12.0,0.0014220083132793699,6.0,30.0,12.0,1.0,11317.0,2263.4,0.0
19090.90909,5.0,10.9,455.55,0.0,1.0,0.0,77.0,7.0,28.93636364,0.0,715.0,893.75,24.0,0.0,0.0,41395.38462,7.861538462,0.0,0.0,0.0,1.0,12.0,0.0,24.0,32.0,16.0,4.0,558.0,55.8,0.0
26400.0,3.0,12.39,881.79,0.0,2.0,0.0,707.0,11.0,27.78,0.0,618.1818182,772.7272727,20.0,1.0,0.0,5489.076923,23.8,1.0,0.0,0.0,1.0,6.0,0.0,19.0,18.0,12.0,1.0,11170.0,3351.0,0.0
28636.36364,5.0,24.189,966.47,0.0,2.0,0.0,514.0,13.0,31.44,0.0,572.7272727,620.4545455,13.0,0.0,0.0,88677.23077,113.0769231,1.0,0.0,0.0,1.0,7.0,0.0014220083132793699,7.0,14.0,8.0,0.0,0.0,0.0,0.0
15000.0,3.0,9.17,478.19,1.0,1.0,0.0,51.0,13.0,17.83636364,0.0,622.7272727,726.5151515,19.0,1.0,1.0,7267.0,31.98461538,0.0,0.0,0.0,1.0,4.0,0.0,8.0,34.0,16.0,0.0,0.0,0.0,0.0
5454.545455,3.0,9.92,193.38,1.0,0.0,0.0,33.0,22.0,14.83636364,0.0,609.0909091,659.8484848,8.0,0.0,0.0,9504.0,50.5,0.0,0.0,0.0,1.0,3.0,0.0,6.0,6.0,5.0,3.0,925.0,0.0,0.0
3545.454545,3.0,13.189,99.63,0.0,1.0,0.0,273.0,8.0,17.15,0.0,660.0,825.0,11.0,0.0,0.0,12020.76923,98.43076923,0.0,0.0,0.0,1.0,5.0,0.0,3.0,9.0,4.0,1.0,359.0,0.0,0.0
17727.27273,5.0,14.085,361.99,0.0,2.0,0.0,282.0,7.0,24.41454545,1.0,622.7272727,778.4090909,11.0,1.0,1.0,9350.769231,46.24615385,1.0,0.0,8433.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,0.0,4624.0,462.4,0.0
10636.36364,3.0,16.99,320.83,1.0,0.0,0.0,362.0,35.0,25.61454545,0.0,544.0909091,589.4318182,11.0,0.0,0.0,12579.53846,99.80769231,0.0,0.0,0.0,1.0,8.0,0.0,7.0,14.0,7.0,1.0,441.0,132.3,0.0
13090.90909,3.0,7.542,378.15,2.0,0.0,4.0,667.0,42.0,8.04,0.0,741.8181818,927.2727273,14.0,0.0,0.0,57271.15385,35.07692308,1.0,0.0,4.0,1.0,8.0,0.0,3.0,22.0,14.0,0.0,3798.0,0.0,0.0
34909.09091,3.0,11.241,1070.37,0.0,2.0,0.0,219.0,21.0,29.71,0.0,690.0,862.5,14.0,0.0,0.0,38361.07692,77.32307692,0.0,0.0,0.0,1.0,10.0,0.0,10.0,20.0,9.0,3.0,5629.0,562.9,0.0
41363.63636,5.0,11.44,768.69,2.0,2.0,0.0,12.0,9.0,1.153636364,0.0,834.5454545,1043.181818,5.0,0.0,0.0,2427.692308,11.8,0.0,1.0,0.0,1.0,3.0,0.0,7.0,5.0,3.0,3.0,10398.0,1039.8,0.0
16000.0,5.0,22.4,490.11,0.0,1.0,0.0,238.0,22.0,7.981818182,0.0,576.8181818,721.0227273,7.0,0.0,0.0,6100.0,50.0,1.0,0.0,31175.0,1.0,3.0,0.0,7.0,8.0,4.0,0.0,2431.0,243.1,0.0
7090.909091,3.0,10.341,197.83,1.0,1.0,0.0,235.0,8.0,5.018181818,0.0,622.7272727,778.4090909,6.0,0.0,0.0,6304.307692,50.42307692,1.0,0.0,38.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,3.0,2372.0,0.0,0.0
8727.272727,3.0,8.69,250.33,1.0,1.0,0.0,335.0,8.0,3.11,0.0,636.3636364,742.4242424,6.0,1.0,1.0,7332.0,37.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,6.0,6.0,2.0,1266.0,126.6,0.0
6736.363636,3.0,15.378,194.76,1.0,0.0,2.0,48.0,10.0,11.7,2.0,548.1818182,685.2272727,21.0,1.0,1.0,11044.61538,25.96153846,0.0,0.0,5.0,1.0,7.0,0.0,13.0,19.0,8.0,2.0,1465.0,293.0,0.0
